project,version,tracer,kind,weight,zrange,region,available,data type,directory
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRG_zcmbxELGnotqso_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRG_zcmbxELGnotqso_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRG_zcmbxQSO_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRG_zcmbxQSO_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRG_zcmbxQSO_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRGxELGnotqso,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRGxELGnotqso,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRGxELGnotqso,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRGxQSO,mesh2_spectrum_poles,default-fkp,0.8-1.1,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRGxQSO,mesh2_spectrum_poles,default-fkp,0.8-1.1,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRGxQSO,mesh2_spectrum_poles,default-fkp,0.8-1.1,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRGxQSO,mesh2_spectrum_poles,default-fkp-oqe,0.4-3.5,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRGxQSO,mesh2_spectrum_poles,default-fkp-oqe,0.4-3.5,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRGxQSO,mesh2_spectrum_poles,default-fkp-oqe,0.4-3.5,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRGxQSO,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRGxQSO,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,LRGxQSO,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp,0.8-1.1,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp,0.8-1.1,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp,0.8-1.1,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp,0.8-1.6,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp,0.8-1.6,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp,0.8-1.6,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp,0.8-3.5,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp,0.8-3.5,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp,0.8-3.5,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp-oqe,0.4-3.5,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp-oqe,0.4-3.5,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp-oqe,0.4-3.5,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.6,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.6,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.6,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp-oqe,0.8-3.5,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp-oqe,0.8-3.5,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO,mesh2_spectrum_poles,default-fkp-oqe,0.8-3.5,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.1,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.6,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.6,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-1.6,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-3.5,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-3.5,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
local_png/base,desi-data/loa-v1/v2/fNL/blinded,QSO_zcmb,mesh2_spectrum_poles,default-fkp-oqe,0.8-3.5,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/local_png/base/desi-data/loa-v1/v2/fNL/blinded
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,GCcomb,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,NGC,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,SGC,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,GCcomb,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,NGC,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,SGC,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,0.8-1.1,GAL040,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,0.8-1.1,GAL060,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,0.8-1.1,GCcomb,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,0.8-1.1,N,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,0.8-1.1,NGC,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,0.8-1.1,NGCnoN,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,0.8-1.1,NS,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,0.8-1.1,S,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,0.8-1.1,SGC,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,0.8-1.1,SGCnoDES,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,GAL040,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,GAL060,42,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,GCcomb,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,N,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,NGC,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,NGCnoN,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,NS,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,S,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,SGC,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,SGCnoDES,164,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.8-1.1,GCcomb,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.8-1.1,NGC,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.8-1.1,SGC,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,1.1-1.6,GCcomb,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,1.1-1.6,NGC,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,1.1-1.6,SGC,843,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,default-FKP,0.8-1.1,GCcomb,844,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,default-FKP,0.8-1.1,NGC,844,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,default-FKP,0.8-1.1,SGC,844,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,default-FKP,1.1-1.6,GCcomb,844,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,default-FKP,1.1-1.6,NGC,844,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,default-FKP,1.1-1.6,SGC,844,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,GAL040,57,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,GAL060,57,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,GCcomb,846,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,N,846,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,NGC,846,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,NGCnoN,846,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,NS,336,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,S,336,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,SGC,846,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,SGCnoDES,846,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,GAL040,57,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,GAL060,57,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,GCcomb,846,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,N,846,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,NGC,846,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,NGCnoN,846,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,NS,336,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,S,336,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
full_shape/data_splits,holi-v3-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,SGC,846,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/holi-v3-altmtl
